"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"in_out";"sex"
"8501";"2015_4002_hestmannøy";"2015_4002";4002;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;1;178;178;5.18178355029209;1;0
"8502";"2016_4002_hestmannøy";"2016_4002";4002;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";"capt";NA;0;94;94;4.54329478227;1;0
"8503";"2015_4003_hestmannøy";"2015_4003";4003;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;1;178;178;5.18178355029209;1;0
"8504";"2016_4003_hestmannøy";"2016_4003";4003;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";NA;"capt";NA;1;94;94;4.54329478227;1;0
"8505";"2017_4003_hestmannøy";"2017_4003";4003;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"yes";NA;NA;NA;1;117;117;4.76217393479776;1;0
"8506";"2018_4003_hestmannøy";"2018_4003";4003;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"yes";NA;NA;NA;1;133;133;4.89034912822175;1;0
"8507";"2019_4003_hestmannøy";"2019_4003";4003;"2019_hestmannøy";2019;"hestmannøy";27;5;2014;"no";NA;"capt";NA;0;120;120;4.78749174278205;1;0
"8508";"2015_4004_hestmannøy";"2015_4004";4004;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;1;178;178;5.18178355029209;1;0
"8509";"2016_4004_hestmannøy";"2016_4004";4004;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";NA;"capt";NA;1;94;94;4.54329478227;1;0
"8510";"2017_4004_hestmannøy";"2017_4004";4004;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"gene_new";NA;NA;"gene_new";0;117;117;4.76217393479776;1;0
"8511";"2015_4005_hestmannøy";"2015_4005";4005;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;1;178;178;5.18178355029209;1;1
"8512";"2016_4005_hestmannøy";"2016_4005";4005;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";NA;"capt";NA;0;94;94;4.54329478227;1;1
"8513";"2015_4006_hestmannøy";"2015_4006";4006;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;0;178;178;5.18178355029209;1;1
"8514";"2015_4007_hestmannøy";"2015_4007";4007;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;0;178;178;5.18178355029209;1;1
"8515";"2015_4008_hestmannøy";"2015_4008";4008;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;1;178;178;5.18178355029209;1;1
"8516";"2016_4008_hestmannøy";"2016_4008";4008;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";NA;NA;1;94;94;4.54329478227;1;1
"8517";"2017_4008_hestmannøy";"2017_4008";4008;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";"obs";"capt";NA;0;117;117;4.76217393479776;1;1
"8518";"2015_4009_hestmannøy";"2015_4009";4009;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"yes";NA;NA;NA;1;178;178;5.18178355029209;1;0
"8519";"2016_4009_hestmannøy";"2016_4009";4009;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";NA;NA;0;94;94;4.54329478227;1;0
"8520";"2015_4010_hestmannøy";"2015_4010";4010;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"yes";NA;NA;NA;1;178;178;5.18178355029209;1;1
"8521";"2016_4010_hestmannøy";"2016_4010";4010;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";NA;NA;1;94;94;4.54329478227;1;1
"8522";"2017_4010_hestmannøy";"2017_4010";4010;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";"obs";"capt";NA;1;117;117;4.76217393479776;1;1
"8523";"2018_4010_hestmannøy";"2018_4010";4010;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"yes";NA;NA;NA;1;133;133;4.89034912822175;1;1
"8524";"2019_4010_hestmannøy";"2019_4010";4010;"2019_hestmannøy";2019;"hestmannøy";27;5;2014;"no";"obs";NA;NA;0;120;120;4.78749174278205;1;1
"8525";"2015_4011_hestmannøy";"2015_4011";4011;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";NA;NA;0;178;178;5.18178355029209;1;0
"8526";"2015_4012_gjerøy";"2015_4012";4012;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";"obs";NA;NA;1;34;34;3.52636052461616;1;1
"8527";"2016_4012_gjerøy";"2016_4012";4012;"2016_gjerøy";2016;"gjerøy";26;2;2014;"no";"obs";"capt";NA;1;38;38;3.63758615972639;1;1
"8528";"2017_4012_gjerøy";"2017_4012";4012;"2017_gjerøy";2017;"gjerøy";26;3;2014;"no";NA;"capt";NA;1;19;19;2.94443897916644;1;1
"8529";"2018_4012_gjerøy";"2018_4012";4012;"2018_gjerøy";2018;"gjerøy";26;4;2014;"gene_new";NA;NA;"gene_new";0;41;41;3.71357206670431;1;1
"8530";"2015_4013_gjerøy";"2015_4013";4013;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";"obs";"capt";NA;0;34;34;3.52636052461616;1;1
"8531";"2015_4014_gjerøy";"2015_4014";4014;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";"obs";"capt";NA;0;34;34;3.52636052461616;1;0
"8532";"2015_4015_gjerøy";"2015_4015";4015;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";"obs";"capt";NA;0;34;34;3.52636052461616;1;0
"8533";"2015_4016_gjerøy";"2015_4016";4016;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";NA;"capt";NA;0;34;34;3.52636052461616;1;0
"8534";"2014_4017_indre kvarøy";"2014_4017";4017;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;1;67;67;4.20469261939097;1;0
"8535";"2015_4017_indre kvarøy";"2015_4017";4017;"2015_indre kvarøy";2015;"indre kvarøy";28;2;2013;"no";NA;"capt";NA;1;102;102;4.62497281328427;1;0
"8536";"2016_4017_indre kvarøy";"2016_4017";4017;"2016_indre kvarøy";2016;"indre kvarøy";28;3;2013;"no";"obs";"capt";NA;0;76;76;4.33073334028633;1;0
"8537";"2015_4018_indre kvarøy";"2015_4018";4018;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";NA;NA;1;102;102;4.62497281328427;1;1
"8538";"2016_4018_indre kvarøy";"2016_4018";4018;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"no";"obs";NA;NA;0;76;76;4.33073334028633;1;1
"8539";"2015_4019_indre kvarøy";"2015_4019";4019;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"yes";NA;NA;NA;1;102;102;4.62497281328427;1;1
"8540";"2016_4019_indre kvarøy";"2016_4019";4019;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"yes";NA;NA;NA;1;76;76;4.33073334028633;1;1
"8541";"2017_4019_indre kvarøy";"2017_4019";4019;"2017_indre kvarøy";2017;"indre kvarøy";28;3;2014;"no";"obs";NA;NA;0;80;80;4.38202663467388;1;1
"8542";"2015_4020_indre kvarøy";"2015_4020";4020;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";"capt";NA;1;102;102;4.62497281328427;1;1
"8543";"2016_4020_indre kvarøy";"2016_4020";4020;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"no";"obs";NA;NA;1;76;76;4.33073334028633;1;1
"8544";"2017_4020_indre kvarøy";"2017_4020";4020;"2017_indre kvarøy";2017;"indre kvarøy";28;3;2014;"no";"obs";NA;NA;0;80;80;4.38202663467388;1;1
"8545";"2015_4021_indre kvarøy";"2015_4021";4021;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";NA;NA;0;102;102;4.62497281328427;1;0
"8546";"2015_4022_indre kvarøy";"2015_4022";4022;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";"capt";NA;1;102;102;4.62497281328427;1;1
"8547";"2016_4022_indre kvarøy";"2016_4022";4022;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"no";"obs";NA;NA;0;76;76;4.33073334028633;1;1
"8548";"2015_4023_indre kvarøy";"2015_4023";4023;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";NA;"capt";NA;0;102;102;4.62497281328427;1;0
"8549";"2014_4024_hestmannøy";"2014_4024";4024;"2014_hestmannøy";2014;"hestmannøy";27;1;2013;"no";NA;"capt";NA;1;112;112;4.71849887129509;1;0
"8550";"2015_4024_hestmannøy";"2015_4024";4024;"2015_hestmannøy";2015;"hestmannøy";27;2;2013;"no";"obs";"capt";NA;0;178;178;5.18178355029209;1;0
"8551";"2015_4025_hestmannøy";"2015_4025";4025;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;0;178;178;5.18178355029209;1;0
"8552";"2015_4026_hestmannøy";"2015_4026";4026;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;1;178;178;5.18178355029209;1;1
"8553";"2016_4026_hestmannøy";"2016_4026";4026;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";"capt";NA;1;94;94;4.54329478227;1;1
"8554";"2017_4026_hestmannøy";"2017_4026";4026;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";NA;"capt";NA;1;117;117;4.76217393479776;1;1
"8555";"2018_4026_hestmannøy";"2018_4026";4026;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"gene_new";NA;NA;"gene_new";0;133;133;4.89034912822175;1;1
"8556";"2015_4027_hestmannøy";"2015_4027";4027;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;0;178;178;5.18178355029209;1;1
"8557";"2015_4028_hestmannøy";"2015_4028";4028;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;1;178;178;5.18178355029209;1;0
"8558";"2016_4028_hestmannøy";"2016_4028";4028;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";NA;NA;0;94;94;4.54329478227;1;0
"8559";"2015_4029_hestmannøy";"2015_4029";4029;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;0;178;178;5.18178355029209;1;1
"8560";"2015_4030_hestmannøy";"2015_4030";4030;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"yes";NA;NA;NA;1;178;178;5.18178355029209;1;1
"8561";"2016_4030_hestmannøy";"2016_4030";4030;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";NA;NA;1;94;94;4.54329478227;1;1
"8562";"2017_4030_hestmannøy";"2017_4030";4030;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";NA;"capt";NA;1;117;117;4.76217393479776;1;1
"8563";"2018_4030_hestmannøy";"2018_4030";4030;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"yes";NA;NA;NA;1;133;133;4.89034912822175;1;1
"8564";"2019_4030_hestmannøy";"2019_4030";4030;"2019_hestmannøy";2019;"hestmannøy";27;5;2014;"no";"obs";NA;NA;1;120;120;4.78749174278205;1;1
"8565";"2020_4030_hestmannøy";"2020_4030";4030;"2020_hestmannøy";2020;"hestmannøy";27;6;2014;"no";"obs";NA;NA;0;166;166;5.11198778835654;1;1
"8566";"2015_4031_hestmannøy";"2015_4031";4031;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;1;178;178;5.18178355029209;1;0
"8567";"2016_4031_hestmannøy";"2016_4031";4031;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"gene_new";NA;NA;"gene_new";1;94;94;4.54329478227;1;0
"8568";"2017_4031_hestmannøy";"2017_4031";4031;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"gene_new";NA;NA;"gene_new";0;117;117;4.76217393479776;1;0
"8569";"2015_4032_hestmannøy";"2015_4032";4032;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"yes";NA;NA;NA;1;178;178;5.18178355029209;1;0
"8570";"2016_4032_hestmannøy";"2016_4032";4032;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";"capt";NA;1;94;94;4.54329478227;1;0
"8571";"2017_4032_hestmannøy";"2017_4032";4032;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";NA;"capt";NA;1;117;117;4.76217393479776;1;0
"8572";"2018_4032_hestmannøy";"2018_4032";4032;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"no";"obs";"capt";NA;0;133;133;4.89034912822175;1;0
"8573";"2015_4033_hestmannøy";"2015_4033";4033;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";"obs";"capt";NA;0;178;178;5.18178355029209;1;1
"8574";"2015_4034_hestmannøy";"2015_4034";4034;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;1;178;178;5.18178355029209;1;1
"8575";"2016_4034_hestmannøy";"2016_4034";4034;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";NA;NA;1;94;94;4.54329478227;1;1
"8576";"2017_4034_hestmannøy";"2017_4034";4034;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";"obs";NA;NA;0;117;117;4.76217393479776;1;1
"8577";"2014_4035_indre kvarøy";"2014_4035";4035;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;0
"8578";"2014_4036_indre kvarøy";"2014_4036";4036;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;1;67;67;4.20469261939097;1;1
"8579";"2015_4036_indre kvarøy";"2015_4036";4036;"2015_indre kvarøy";2015;"indre kvarøy";28;2;2013;"no";NA;"capt";NA;0;102;102;4.62497281328427;1;1
"8580";"2013_4037_indre kvarøy";"2013_4037";4037;"2013_indre kvarøy";2013;"indre kvarøy";28;1;2012;"gene_new";NA;NA;"gene_new";1;70;70;4.24849524204936;1;1
"8581";"2014_4037_indre kvarøy";"2014_4037";4037;"2014_indre kvarøy";2014;"indre kvarøy";28;2;2012;"no";"obs";"capt";NA;1;67;67;4.20469261939097;1;1
"8582";"2015_4037_indre kvarøy";"2015_4037";4037;"2015_indre kvarøy";2015;"indre kvarøy";28;3;2012;"gene_new";NA;NA;"gene_new";0;102;102;4.62497281328427;1;1
"8583";"2014_4038_indre kvarøy";"2014_4038";4038;"2014_indre kvarøy";2014;"indre kvarøy";28;2;2012;"no";"obs";"capt";NA;1;67;67;4.20469261939097;1;1
"8584";"2015_4038_indre kvarøy";"2015_4038";4038;"2015_indre kvarøy";2015;"indre kvarøy";28;3;2012;"no";NA;"capt";NA;1;102;102;4.62497281328427;1;1
"8585";"2016_4038_indre kvarøy";"2016_4038";4038;"2016_indre kvarøy";2016;"indre kvarøy";28;4;2012;"no";"obs";"capt";NA;0;76;76;4.33073334028633;1;1
"8586";"2014_4039_indre kvarøy";"2014_4039";4039;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";"obs";"capt";NA;0;67;67;4.20469261939097;1;0
"8587";"2014_4040_indre kvarøy";"2014_4040";4040;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;1
"8588";"2014_4041_indre kvarøy";"2014_4041";4041;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;0
"8589";"2014_4042_indre kvarøy";"2014_4042";4042;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;0
"8590";"2014_4043_aldra";"2014_4043";4043;"2014_aldra";2014;"aldra";38;1;2013;"no";"obs";"capt";NA;0;22;22;3.09104245335832;1;0
"8591";"2014_4044_gjerøy";"2014_4044";4044;"2014_gjerøy";2014;"gjerøy";26;1;2013;"no";"obs";"capt";NA;0;67;67;4.20469261939097;1;0
"8592";"2014_4045_lurøy-onøy";"2014_4045";4045;"2014_lurøy-onøy";2014;"lurøy-onøy";33;1;2013;"no";NA;"capt";NA;0;23;23;3.13549421592915;1;1
"8593";"2014_4046_lurøy-onøy";"2014_4046";4046;"2014_lurøy-onøy";2014;"lurøy-onøy";33;1;2013;"no";"obs";"capt";NA;1;23;23;3.13549421592915;1;0
"8594";"2015_4046_lurøy-onøy";"2015_4046";4046;"2015_lurøy-onøy";2015;"lurøy-onøy";33;2;2013;"no";"obs";"capt";NA;0;31;31;3.43398720448515;1;0
"8595";"2014_4047_lurøy-onøy";"2014_4047";4047;"2014_lurøy-onøy";2014;"lurøy-onøy";33;2;2012;"no";"obs";"capt";NA;0;23;23;3.13549421592915;1;1
"8596";"2014_4048_lurøy-onøy";"2014_4048";4048;"2014_lurøy-onøy";2014;"lurøy-onøy";33;1;2013;"no";NA;"capt";NA;1;23;23;3.13549421592915;1;0
"8597";"2015_4048_lurøy-onøy";"2015_4048";4048;"2015_lurøy-onøy";2015;"lurøy-onøy";33;2;2013;"no";"obs";"capt";NA;1;31;31;3.43398720448515;1;0
"8598";"2016_4048_lurøy-onøy";"2016_4048";4048;"2016_lurøy-onøy";2016;"lurøy-onøy";33;3;2013;"no";NA;"capt";NA;1;30;30;3.40119738166216;1;0
"8599";"2017_4048_lurøy-onøy";"2017_4048";4048;"2017_lurøy-onøy";2017;"lurøy-onøy";33;4;2013;"no";NA;"capt";NA;0;51;51;3.93182563272433;1;0
"8600";"2014_4049_lurøy-onøy";"2014_4049";4049;"2014_lurøy-onøy";2014;"lurøy-onøy";33;1;2013;"no";NA;"capt";NA;1;23;23;3.13549421592915;1;0
"8601";"2015_4049_lurøy-onøy";"2015_4049";4049;"2015_lurøy-onøy";2015;"lurøy-onøy";33;2;2013;"no";"obs";"capt";NA;1;31;31;3.43398720448515;1;0
"8602";"2016_4049_lurøy-onøy";"2016_4049";4049;"2016_lurøy-onøy";2016;"lurøy-onøy";33;3;2013;"no";NA;"capt";NA;1;30;30;3.40119738166216;1;0
"8603";"2017_4049_lurøy-onøy";"2017_4049";4049;"2017_lurøy-onøy";2017;"lurøy-onøy";33;4;2013;"no";NA;"capt";NA;1;51;51;3.93182563272433;1;0
"8604";"2018_4049_lurøy-onøy";"2018_4049";4049;"2018_lurøy-onøy";2018;"lurøy-onøy";33;5;2013;"no";NA;"capt";NA;0;39;39;3.66356164612965;1;0
"8605";"2014_4050_lurøy-onøy";"2014_4050";4050;"2014_lurøy-onøy";2014;"lurøy-onøy";33;1;2013;"no";NA;"capt";NA;1;23;23;3.13549421592915;1;0
"8606";"2015_4050_lurøy-onøy";"2015_4050";4050;"2015_lurøy-onøy";2015;"lurøy-onøy";33;2;2013;"no";"obs";NA;NA;1;31;31;3.43398720448515;1;0
"8607";"2016_4050_lurøy-onøy";"2016_4050";4050;"2016_lurøy-onøy";2016;"lurøy-onøy";33;3;2013;"no";NA;"capt";NA;1;30;30;3.40119738166216;1;0
"8608";"2017_4050_lurøy-onøy";"2017_4050";4050;"2017_lurøy-onøy";2017;"lurøy-onøy";33;4;2013;"no";NA;"capt";NA;0;51;51;3.93182563272433;1;0
"8609";"2014_4051_hestmannøy";"2014_4051";4051;"2014_hestmannøy";2014;"hestmannøy";27;1;2013;"no";NA;"capt";NA;1;112;112;4.71849887129509;1;1
"8610";"2015_4051_hestmannøy";"2015_4051";4051;"2015_hestmannøy";2015;"hestmannøy";27;2;2013;"no";"obs";"capt";NA;0;178;178;5.18178355029209;1;1
"8611";"2014_4052_gjerøy";"2014_4052";4052;"2014_gjerøy";2014;"gjerøy";26;1;2013;"no";"obs";"capt";NA;1;67;67;4.20469261939097;1;1
"8612";"2015_4052_gjerøy";"2015_4052";4052;"2015_gjerøy";2015;"gjerøy";26;2;2013;"no";NA;"capt";NA;1;34;34;3.52636052461616;1;1
"8613";"2016_4052_gjerøy";"2016_4052";4052;"2016_gjerøy";2016;"gjerøy";26;3;2013;"no";NA;"capt";NA;1;38;38;3.63758615972639;1;1
"8614";"2017_4052_gjerøy";"2017_4052";4052;"2017_gjerøy";2017;"gjerøy";26;4;2013;"no";NA;"capt";NA;1;19;19;2.94443897916644;1;1
"8615";"2018_4052_gjerøy";"2018_4052";4052;"2018_gjerøy";2018;"gjerøy";26;5;2013;"yes";NA;NA;NA;1;41;41;3.71357206670431;1;1
"8616";"2019_4052_gjerøy";"2019_4052";4052;"2019_gjerøy";2019;"gjerøy";26;6;2013;"no";NA;"capt";NA;0;53;53;3.97029191355212;1;1
"8617";"2013_4053_hestmannøy";"2013_4053";4053;"2013_hestmannøy";2013;"hestmannøy";27;1;2012;"gene_new";NA;NA;"gene_new";1;112;112;4.71849887129509;1;0
"8618";"2014_4053_hestmannøy";"2014_4053";4053;"2014_hestmannøy";2014;"hestmannøy";27;2;2012;"no";NA;"capt";NA;1;112;112;4.71849887129509;1;0
"8619";"2015_4053_hestmannøy";"2015_4053";4053;"2015_hestmannøy";2015;"hestmannøy";27;3;2012;"no";"obs";NA;NA;1;178;178;5.18178355029209;1;0
"8620";"2016_4053_hestmannøy";"2016_4053";4053;"2016_hestmannøy";2016;"hestmannøy";27;4;2012;"gene_new";NA;NA;"gene_new";0;94;94;4.54329478227;1;0
"8621";"2015_4054_hestmannøy";"2015_4054";4054;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"no";NA;"capt";NA;1;178;178;5.18178355029209;1;1
"8622";"2016_4054_hestmannøy";"2016_4054";4054;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";NA;"capt";NA;1;94;94;4.54329478227;1;1
"8623";"2017_4054_hestmannøy";"2017_4054";4054;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"no";NA;"capt";NA;1;117;117;4.76217393479776;1;1
"8624";"2018_4054_hestmannøy";"2018_4054";4054;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"no";NA;"capt";NA;0;133;133;4.89034912822175;1;1
"8625";"2014_4055_indre kvarøy";"2014_4055";4055;"2014_indre kvarøy";2014;"indre kvarøy";28;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;0
"8626";"2015_4056_gjerøy";"2015_4056";4056;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";NA;"capt";NA;0;34;34;3.52636052461616;1;1
"8627";"2015_4057_indre kvarøy";"2015_4057";4057;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";NA;NA;0;102;102;4.62497281328427;1;0
"8628";"2015_4058_indre kvarøy";"2015_4058";4058;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"yes";NA;NA;NA;1;102;102;4.62497281328427;1;1
"8629";"2016_4058_indre kvarøy";"2016_4058";4058;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"yes";NA;NA;NA;1;76;76;4.33073334028633;1;1
"8630";"2017_4058_indre kvarøy";"2017_4058";4058;"2017_indre kvarøy";2017;"indre kvarøy";28;3;2014;"yes";NA;NA;NA;1;80;80;4.38202663467388;1;1
"8631";"2018_4058_indre kvarøy";"2018_4058";4058;"2018_indre kvarøy";2018;"indre kvarøy";28;4;2014;"no";"obs";NA;NA;0;58;58;4.06044301054642;1;1
"8632";"2015_4059_indre kvarøy";"2015_4059";4059;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";"capt";NA;0;102;102;4.62497281328427;1;1
"8633";"2015_4060_indre kvarøy";"2015_4060";4060;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";"capt";NA;1;102;102;4.62497281328427;1;1
"8634";"2016_4060_indre kvarøy";"2016_4060";4060;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"no";"obs";NA;NA;0;76;76;4.33073334028633;1;1
"8635";"2015_4061_gjerøy";"2015_4061";4061;"2015_gjerøy";2015;"gjerøy";26;1;2014;"no";NA;"capt";NA;1;34;34;3.52636052461616;1;1
"8636";"2016_4061_gjerøy";"2016_4061";4061;"2016_gjerøy";2016;"gjerøy";26;2;2014;"gene_new";NA;NA;"gene_new";0;38;38;3.63758615972639;1;1
"8637";"2015_4062_indre kvarøy";"2015_4062";4062;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";"capt";NA;0;102;102;4.62497281328427;1;1
"8638";"2015_4063_indre kvarøy";"2015_4063";4063;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";"capt";NA;0;102;102;4.62497281328427;1;1
"8639";"2015_4064_indre kvarøy";"2015_4064";4064;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";NA;NA;0;102;102;4.62497281328427;1;1
"8640";"2015_4065_indre kvarøy";"2015_4065";4065;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"no";"obs";NA;NA;1;102;102;4.62497281328427;1;0
"8641";"2016_4065_indre kvarøy";"2016_4065";4065;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"no";"obs";NA;NA;1;76;76;4.33073334028633;1;0
"8642";"2017_4065_indre kvarøy";"2017_4065";4065;"2017_indre kvarøy";2017;"indre kvarøy";28;3;2014;"no";"obs";NA;NA;0;80;80;4.38202663467388;1;0
"8643";"2015_4066_hestmannøy";"2015_4066";4066;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"yes";NA;NA;NA;1;178;178;5.18178355029209;1;0
"8644";"2016_4066_hestmannøy";"2016_4066";4066;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"no";"obs";"capt";NA;0;94;94;4.54329478227;1;0
"8645";"2015_4067_hestmannøy";"2015_4067";4067;"2015_hestmannøy";2015;"hestmannøy";27;1;2014;"yes";NA;NA;NA;1;178;178;5.18178355029209;1;1
"8646";"2016_4067_hestmannøy";"2016_4067";4067;"2016_hestmannøy";2016;"hestmannøy";27;2;2014;"yes";NA;NA;NA;1;94;94;4.54329478227;1;1
"8647";"2017_4067_hestmannøy";"2017_4067";4067;"2017_hestmannøy";2017;"hestmannøy";27;3;2014;"yes";NA;NA;NA;1;117;117;4.76217393479776;1;1
"8648";"2018_4067_hestmannøy";"2018_4067";4067;"2018_hestmannøy";2018;"hestmannøy";27;4;2014;"no";"obs";NA;NA;0;133;133;4.89034912822175;1;1
"8649";"2014_4068_gjerøy";"2014_4068";4068;"2014_gjerøy";2014;"gjerøy";26;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;1
"8650";"2014_4069_gjerøy";"2014_4069";4069;"2014_gjerøy";2014;"gjerøy";26;1;2013;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;1
"8651";"2015_4070_indre kvarøy";"2015_4070";4070;"2015_indre kvarøy";2015;"indre kvarøy";28;1;2014;"yes";NA;NA;NA;1;102;102;4.62497281328427;1;1
"8652";"2016_4070_indre kvarøy";"2016_4070";4070;"2016_indre kvarøy";2016;"indre kvarøy";28;2;2014;"yes";NA;NA;NA;1;76;76;4.33073334028633;1;1
"8653";"2017_4070_indre kvarøy";"2017_4070";4070;"2017_indre kvarøy";2017;"indre kvarøy";28;3;2014;"no";"obs";NA;NA;0;80;80;4.38202663467388;1;1
