"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"sex";"Own_survival";"N_Recruits";"r2s";"estimated_pop_size";"in_out";"n";"N";"Mean_N_isl";"zNR"
"131";"2000_63_sleneset";"2000_63";63;"2000_sleneset";2000;"sleneset";35;1;1999;"no";"obs";NA;NA;0;0;0;0;60;0;4.0943445622221;60;43.1818181818182;0.420454545454546
"132";"2000_64_lurøy-onøy";"2000_64";64;"2000_lurøy-onøy";2000;"lurøy-onøy";33;1;1999;"no";"obs";NA;NA;1;1;0;2;71;1;4.26267987704132;71;38.5909090909091;0.810227272727273
"133";"2001_64_lurøy-onøy";"2001_64";64;"2001_lurøy-onøy";2001;"lurøy-onøy";33;2;1999;"no";NA;"capt";NA;1;0;0;0;61;1;4.11087386417331;61;38.5909090909091;0.560227272727273
"134";"2000_65_hestmannøy";"2000_65";65;"2000_hestmannøy";2000;"hestmannøy";27;1;1999;"no";"obs";"capt";NA;1;0;0;0;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"135";"2000_66_hestmannøy";"2000_66";66;"2000_hestmannøy";2000;"hestmannøy";27;1;1999;"no";"obs";"capt";NA;1;0;0;0;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"136";"1999_67_hestmannøy";"1999_67";67;"1999_hestmannøy";1999;"hestmannøy";27;1;1998;"no";NA;"capt";NA;0;0;0;0;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"137";"1999_68_hestmannøy";"1999_68";68;"1999_hestmannøy";1999;"hestmannøy";27;1;1998;"no";"obs";"capt";NA;1;0;0;0;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"138";"1999_69_selvær";"1999_69";69;"1999_selvær";1999;"selvær";24;1;1998;"no";"obs";"capt";NA;0;0;0;0;92;0;4.52178857704904;92;44.7727272727273;1.18068181818182
"139";"2009_70_hestmannøy";"2009_70";70;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;0;1;4;6;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"140";"2010_70_hestmannøy";"2010_70";70;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;0;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"141";"2008_71_hestmannøy";"2008_71";71;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"142";"2008_72_hestmannøy";"2008_72";72;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;1;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"143";"2008_73_hestmannøy";"2008_73";73;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;1;1;3;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"144";"2009_73_hestmannøy";"2009_73";73;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;1;1;0;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"145";"2010_73_hestmannøy";"2010_73";73;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";"obs";"capt";NA;1;1;2;4;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"146";"2011_73_hestmannøy";"2011_73";73;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"gene_new";NA;NA;"gene_new";1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"147";"2008_74_gjerøy";"2008_74";74;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;1;1;3;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"148";"2009_74_gjerøy";"2009_74";74;"2009_gjerøy";2009;"gjerøy";26;2;2007;"yes";NA;NA;NA;1;1;0;2;107;1;4.67282883446191;107;82.1363636363636;0.621590909090909
"149";"2010_74_gjerøy";"2010_74";74;"2010_gjerøy";2010;"gjerøy";26;3;2007;"no";"obs";NA;NA;1;0;0;0;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"150";"2008_75_gjerøy";"2008_75";75;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;0;0;0;0;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"151";"2008_76_indre kvarøy";"2008_76";76;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";NA;NA;1;0;0;0;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"152";"2008_77_indre kvarøy";"2008_77";77;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";NA;"capt";NA;0;0;0;0;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"153";"2008_78_indre kvarøy";"2008_78";78;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";"capt";NA;1;1;0;2;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"154";"2009_78_indre kvarøy";"2009_78";78;"2009_indre kvarøy";2009;"indre kvarøy";28;2;2007;"no";"obs";"capt";NA;1;1;2;4;41;1;3.71357206670431;41;59.2272727272727;-0.455681818181818
"155";"2010_78_indre kvarøy";"2010_78";78;"2010_indre kvarøy";2010;"indre kvarøy";28;3;2007;"no";NA;"capt";NA;1;1;2;4;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"156";"2011_78_indre kvarøy";"2011_78";78;"2011_indre kvarøy";2011;"indre kvarøy";28;4;2007;"yes";NA;NA;NA;1;1;1;3;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"157";"2012_78_indre kvarøy";"2012_78";78;"2012_indre kvarøy";2012;"indre kvarøy";28;5;2007;"no";"obs";"capt";NA;1;1;0;2;65;1;4.17438726989564;65;59.2272727272727;0.144318181818182
"158";"2013_78_indre kvarøy";"2013_78";78;"2013_indre kvarøy";2013;"indre kvarøy";28;6;2007;"no";"obs";"capt";NA;1;0;1;1;70;1;4.24849524204936;70;59.2272727272727;0.269318181818182
"159";"2008_79_indre kvarøy";"2008_79";79;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"yes";NA;NA;NA;1;1;0;2;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"160";"2009_79_indre kvarøy";"2009_79";79;"2009_indre kvarøy";2009;"indre kvarøy";28;2;2007;"no";NA;"capt";NA;1;1;1;3;41;1;3.71357206670431;41;59.2272727272727;-0.455681818181818
"161";"2010_79_indre kvarøy";"2010_79";79;"2010_indre kvarøy";2010;"indre kvarøy";28;3;2007;"no";NA;"capt";NA;1;1;0;2;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"162";"2011_79_indre kvarøy";"2011_79";79;"2011_indre kvarøy";2011;"indre kvarøy";28;4;2007;"gene_new";NA;NA;"gene_new";1;0;0;0;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"163";"2008_80_indre kvarøy";"2008_80";80;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";"capt";NA;1;0;2;2;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"164";"2008_81_indre kvarøy";"2008_81";81;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";NA;NA;0;0;0;0;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"165";"2008_82_aldra";"2008_82";82;"2008_aldra";2008;"aldra";38;1;2007;"no";"obs";NA;NA;1;1;0;2;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"166";"2009_82_aldra";"2009_82";82;"2009_aldra";2009;"aldra";38;2;2007;"no";NA;"capt";NA;1;0;0;0;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"167";"2008_83_aldra";"2008_83";83;"2008_aldra";2008;"aldra";38;1;2007;"no";"obs";"capt";NA;1;1;0;2;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"168";"2009_83_aldra";"2009_83";83;"2009_aldra";2009;"aldra";38;2;2007;"no";"obs";"capt";NA;1;0;0;0;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"169";"2008_84_aldra";"2008_84";84;"2008_aldra";2008;"aldra";38;1;2007;"no";"obs";"capt";NA;1;1;1;3;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"170";"2009_84_aldra";"2009_84";84;"2009_aldra";2009;"aldra";38;2;2007;"no";"obs";"capt";NA;1;0;0;0;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"171";"2008_85_hestmannøy";"2008_85";85;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;0;1;1;3;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"172";"2009_85_hestmannøy";"2009_85";85;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;0;1;0;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"173";"2010_85_hestmannøy";"2010_85";85;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;0;1;4;6;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"174";"2011_85_hestmannøy";"2011_85";85;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"no";"obs";NA;NA;0;1;2;4;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"175";"2012_85_hestmannøy";"2012_85";85;"2012_hestmannøy";2012;"hestmannøy";27;5;2007;"gene_new";NA;NA;"gene_new";0;0;0;0;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"176";"2008_86_hestmannøy";"2008_86";86;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"177";"2008_87_gjerøy";"2008_87";87;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;0;1;0;2;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"178";"2009_87_gjerøy";"2009_87";87;"2009_gjerøy";2009;"gjerøy";26;2;2007;"no";NA;"capt";NA;0;1;3;5;107;1;4.67282883446191;107;82.1363636363636;0.621590909090909
"179";"2010_87_gjerøy";"2010_87";87;"2010_gjerøy";2010;"gjerøy";26;3;2007;"no";"obs";"capt";NA;0;1;4;6;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"180";"2011_87_gjerøy";"2011_87";87;"2011_gjerøy";2011;"gjerøy";26;4;2007;"no";"obs";NA;NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"181";"2012_87_gjerøy";"2012_87";87;"2012_gjerøy";2012;"gjerøy";26;5;2007;"yes";NA;NA;NA;0;1;2;4;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"182";"2013_87_gjerøy";"2013_87";87;"2013_gjerøy";2013;"gjerøy";26;6;2007;"no";NA;"capt";NA;0;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"183";"2008_88_hestmannøy";"2008_88";88;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;1;1;3;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"184";"2009_88_hestmannøy";"2009_88";88;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;1;0;1;1;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"185";"2008_89_hestmannøy";"2008_89";89;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"186";"2008_90_selvær";"2008_90";90;"2008_selvær";2008;"selvær";24;1;2007;"no";"obs";NA;NA;0;0;0;0;89;0;4.48863636973214;89;44.7727272727273;1.10568181818182
"187";"2008_91_selvær";"2008_91";91;"2008_selvær";2008;"selvær";24;1;2007;"no";"obs";NA;NA;0;0;0;0;89;0;4.48863636973214;89;44.7727272727273;1.10568181818182
"188";"2008_92_gjerøy";"2008_92";92;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;1;0;2;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"189";"2009_92_gjerøy";"2009_92";92;"2009_gjerøy";2009;"gjerøy";26;2;2007;"yes";NA;NA;NA;1;1;0;2;107;1;4.67282883446191;107;82.1363636363636;0.621590909090909
"190";"2010_92_gjerøy";"2010_92";92;"2010_gjerøy";2010;"gjerøy";26;3;2007;"yes";NA;NA;NA;1;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"191";"2011_92_gjerøy";"2011_92";92;"2011_gjerøy";2011;"gjerøy";26;4;2007;"no";"obs";NA;NA;1;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"192";"2008_93_gjerøy";"2008_93";93;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;1;0;2;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"193";"2009_93_gjerøy";"2009_93";93;"2009_gjerøy";2009;"gjerøy";26;2;2007;"no";"obs";NA;NA;1;1;1;3;107;1;4.67282883446191;107;82.1363636363636;0.621590909090909
"194";"2010_93_gjerøy";"2010_93";93;"2010_gjerøy";2010;"gjerøy";26;3;2007;"yes";NA;NA;NA;1;1;2;4;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"195";"2011_93_gjerøy";"2011_93";93;"2011_gjerøy";2011;"gjerøy";26;4;2007;"no";"obs";NA;NA;1;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"196";"2008_94_gjerøy";"2008_94";94;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;0;0;0;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"197";"2008_95_træna";"2008_95";95;"2008_træna";2008;"træna";23;1;2007;"no";"obs";NA;NA;1;0;0;0;28;0;3.3322045101752;28;63.4545454545455;-0.886363636363636
"198";"2008_96_hestmannøy";"2008_96";96;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;0;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"199";"2009_96_hestmannøy";"2009_96";96;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;0;0;3;3;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"200";"2007_97_hestmannøy";"2007_97";97;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;0;1;1;3;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"201";"2008_97_hestmannøy";"2008_97";97;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;0;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"202";"2009_97_hestmannøy";"2009_97";97;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";"capt";NA;0;0;2;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"203";"2007_98_hestmannøy";"2007_98";98;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;0;0;0;0;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"204";"2008_99_hestmannøy";"2008_99";99;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"205";"2009_99_hestmannøy";"2009_99";99;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";NA;NA;1;0;2;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"206";"2008_100_hestmannøy";"2008_100";100;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"yes";NA;NA;NA;1;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"207";"2009_100_hestmannøy";"2009_100";100;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;1;0;2;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"208";"2007_101_hestmannøy";"2007_101";101;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;1;1;0;2;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"209";"2008_101_hestmannøy";"2008_101";101;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"yes";NA;NA;NA;1;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"210";"2009_101_hestmannøy";"2009_101";101;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";"capt";NA;1;1;5;7;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"211";"2010_101_hestmannøy";"2010_101";101;"2010_hestmannøy";2010;"hestmannøy";27;4;2006;"no";"obs";NA;NA;1;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"212";"2008_102_hestmannøy";"2008_102";102;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;0;1;1;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"213";"2007_103_hestmannøy";"2007_103";103;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;0;1;1;3;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"214";"2008_103_hestmannøy";"2008_103";103;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";NA;NA;0;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"215";"2009_103_hestmannøy";"2009_103";103;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";NA;NA;0;1;2;4;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"216";"2010_103_hestmannøy";"2010_103";103;"2010_hestmannøy";2010;"hestmannøy";27;4;2006;"gene_new";NA;NA;"gene_new";0;0;1;1;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"217";"2008_104_hestmannøy";"2008_104";104;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;1;1;3;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"218";"2009_104_hestmannøy";"2009_104";104;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";NA;NA;1;1;2;4;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"219";"2010_104_hestmannøy";"2010_104";104;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"yes";NA;NA;NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"220";"2011_104_hestmannøy";"2011_104";104;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"221";"2007_105_hestmannøy";"2007_105";105;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;1;1;0;2;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"222";"2008_105_hestmannøy";"2008_105";105;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;1;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"223";"2008_106_hestmannøy";"2008_106";106;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"224";"2008_107_myken";"2008_107";107;"2008_myken";2008;"myken";22;1;2007;"no";"obs";NA;NA;0;0;0;0;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"225";"2008_108_hestmannøy";"2008_108";108;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;0;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"226";"2009_108_hestmannøy";"2009_108";108;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;0;1;0;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"227";"2010_108_hestmannøy";"2010_108";108;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;0;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"228";"2011_108_hestmannøy";"2011_108";108;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"no";"obs";"capt";NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"229";"2008_109_selvær";"2008_109";109;"2008_selvær";2008;"selvær";24;1;2007;"no";"obs";NA;NA;0;0;0;0;89;0;4.48863636973214;89;44.7727272727273;1.10568181818182
"230";"2008_110_hestmannøy";"2008_110";110;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;1;1;1;3;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"231";"2009_110_hestmannøy";"2009_110";110;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;1;1;1;3;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"232";"2010_110_hestmannøy";"2010_110";110;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;1;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"233";"2008_111_hestmannøy";"2008_111";111;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;1;1;2;4;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"234";"2009_111_hestmannøy";"2009_111";111;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";NA;NA;1;1;2;4;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"235";"2010_111_hestmannøy";"2010_111";111;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;1;0;2;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"236";"2008_112_hestmannøy";"2008_112";112;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;0;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"237";"2007_113_hestmannøy";"2007_113";113;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;0;1;2;4;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"238";"2008_113_hestmannøy";"2008_113";113;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;0;1;3;5;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"239";"2009_113_hestmannøy";"2009_113";113;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";NA;"capt";NA;0;0;2;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"240";"2007_114_hestmannøy";"2007_114";114;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;0;1;0;2;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"241";"2008_114_hestmannøy";"2008_114";114;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;0;1;1;3;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"242";"2009_114_hestmannøy";"2009_114";114;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";"capt";NA;0;0;4;4;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"243";"2008_115_hestmannøy";"2008_115";115;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;0;0;0;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"244";"2008_116_hestmannøy";"2008_116";116;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;0;2;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"245";"2008_117_nesøy";"2008_117";117;"2008_nesøy";2008;"nesøy";20;1;2007;"no";"obs";NA;NA;0;1;1;3;21;1;3.04452243772342;21;18.8636363636364;0.0534090909090909
"246";"2009_117_nesøy";"2009_117";117;"2009_nesøy";2009;"nesøy";20;2;2007;"no";"obs";NA;NA;0;1;2;4;17;1;2.83321334405622;17;18.8636363636364;-0.0465909090909091
"247";"2010_117_nesøy";"2010_117";117;"2010_nesøy";2010;"nesøy";20;3;2007;"no";"obs";"capt";NA;0;1;1;3;17;1;2.83321334405622;17;18.8636363636364;-0.0465909090909091
"248";"2011_117_nesøy";"2011_117";117;"2011_nesøy";2011;"nesøy";20;4;2007;"yes";NA;NA;NA;0;1;0;2;35;1;3.55534806148941;35;18.8636363636364;0.403409090909091
"249";"2012_117_nesøy";"2012_117";117;"2012_nesøy";2012;"nesøy";20;5;2007;"no";"obs";"capt";NA;0;0;3;3;23;1;3.13549421592915;23;18.8636363636364;0.103409090909091
"250";"2008_118_gjerøy";"2008_118";118;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;0;0;0;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"251";"1998_119_nesøy";"1998_119";119;"1998_nesøy";1998;"nesøy";20;6;1992;"no";NA;"capt";NA;0;0;0;0;26;1;3.25809653802148;26;18.8636363636364;0.178409090909091
"252";"1998_120_nesøy";"1998_120";120;"1998_nesøy";1998;"nesøy";20;6;1992;"yes";NA;NA;NA;1;1;0;2;26;1;3.25809653802148;26;18.8636363636364;0.178409090909091
"253";"1999_120_nesøy";"1999_120";120;"1999_nesøy";1999;"nesøy";20;7;1992;"no";"obs";NA;NA;1;0;0;0;19;1;2.94443897916644;19;18.8636363636364;0.00340909090909092
"254";"1998_121_træna";"1998_121";121;"1998_træna";1998;"træna";23;6;1992;"no";"obs";"capt";NA;0;0;0;0;45;0;3.80666248977032;45;63.4545454545455;-0.461363636363636
"255";"1998_122_hestmannøy";"1998_122";122;"1998_hestmannøy";1998;"hestmannøy";27;6;1992;"no";NA;"capt";NA;1;0;3;3;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"256";"1998_123_indre kvarøy";"1998_123";123;"1998_indre kvarøy";1998;"indre kvarøy";28;6;1992;"yes";NA;NA;NA;0;1;2;4;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"257";"1999_123_indre kvarøy";"1999_123";123;"1999_indre kvarøy";1999;"indre kvarøy";28;7;1992;"no";NA;"capt";NA;0;0;1;1;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"258";"1998_124_gjerøy";"1998_124";124;"1998_gjerøy";1998;"gjerøy";26;6;1992;"no";NA;"capt";NA;1;0;0;0;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"259";"1998_125_gjerøy";"1998_125";125;"1998_gjerøy";1998;"gjerøy";26;4;1994;"no";NA;"capt";NA;0;1;1;3;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"260";"1999_125_gjerøy";"1999_125";125;"1999_gjerøy";1999;"gjerøy";26;5;1994;"no";"obs";NA;NA;0;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"261";"2000_125_gjerøy";"2000_125";125;"2000_gjerøy";2000;"gjerøy";26;6;1994;"no";NA;"capt";NA;0;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
